,CNC,Centene Corp,58.22,,54.03,7.75%
,PNW,Pinnacle West Capital Corporation,72.09,,68.11,5.84%
,LUV,Southwest Airlines Co,40.06,,37.52,6.77%
,WEC,WEC Energy Group Inc,97.18,,92.68,4.86%
,MTB,M&T Bank Corporation,104.24,,99.53,4.73%
,HWM,Howmet Aerospace Inc,18.39,,17.44,5.45%
,MYL,Mylan NV,15.77,,15.04,4.85%
,UAL,United Airlines Holdings Inc,36.74,,35.47,3.58%
,KMI,Kinder Morgan Inc,13.06,,12.73,2.59%
,VNO,Vornado Realty Trust,35.28,,#N/A,#N/A
,ALLE,Allegion PLC,99.14,,97.71,1.46%
,ATO,Atmos Energy Corporation,93.32,,93.68,-0.38%
,NLSN,Nielsen Holdings PLC,15.36,,14.66,4.77%
,HFC,HollyFrontier Corp,21.71,,21.21,2.36%
,AIV,Apartment Investment and Management Co,37.48,,#N/A,#N/A
,TIF,Tiffany & Co.,113.19,,115.68,-2.15%
,CINF,Cincinnati Financial Corporation,77.67,,#N/A,#N/A
,SPG,Simon Property Group Inc,67.8,,65.79,3.06%
,AEP,American Electric Power Company Inc,80.34,,81.66,-1.62%
,BIIB,Biogen Inc,278.29,,281.72,-1.22%
,XRX,Xerox Holdings Corp,19.23,,19.94,-3.56%
,HRB,H & R Block Inc,14.72,,15.72,-6.36%
,ESS,Essex Property Trust Inc,222.39,,223.67,-0.57%
,GILD,"Gilead Sciences, Inc.",66.34,,68.9,-3.72%
,HII,Huntington Ingalls Industries Inc,146.85,,156.67,-6.27%
,CPB,Campbell Soup Company,45.82,,49.3,-7.06%
,AVB,AvalonBay Communities Inc,154.56,,163.47,-5.45%
,WFC,Wells Fargo & Co,24.81,,26.5,-6.38%
,ED,"Consolidated Edison, Inc.",74.22,,79.55,-6.70%
,OMC,Omnicom Group Inc.,53.83,,57.23,-5.94%
,UDR,"UDR, Inc.",35.19,,36.82,-4.43%
,T,AT&T Inc.,29.14,,31.81,-8.39%
,FRT,Federal Realty Investment Trust,80.52,,85.14,-5.43%
,EQR,Equity Residential,56.93,,#N/A,#N/A
,GE,General Electric Company,6.15,,6.66,-7.66%
,DAL,"Delta Air Lines, Inc.",32.82,,35.81,-8.35%
,PBCT,"People's United Financial, Inc.",10.59,,11.83,-10.48%
,REG,Regency Centers Corp,40.04,,44.94,-10.90%
,BXP,"Boston Properties, Inc.",85.91,,96.93,-11.37%
,FE,FirstEnergy Corp.,29.66,,34.3,-13.53%
,SLG,SL Green Realty Corp,47.57,,52.62,-9.60%
,OXY,Occidental Petroleum Corporation,10.17,,12.02,-15.39%
,TAP,Molson Coors Beverage Co Class B,35.01,,41.85,-16.34%
,AAL,American Airlines Group Inc,13.26,,15.92,-16.71%
,WBA,Walgreens Boots Alliance Inc,35.11,,45.08,-22.12%
,COTY,Coty Inc,3.39,,5.92,-42.74%
,,,,,,
,,,,,,
,,,,,,
,,,,,,
03/14/2020,,,,,,
