,HPE,Hewlett Packard Enterprise Co,9.37,,15.12,-38.03%
,HES,Hess Corp.,43.84,,70.29,-37.63%
,TSN,"Tyson Foods, Inc.",65.31,,86.34,-24.36%
,CINF,Cincinnati Financial Corporation,77.67,,112.78,-31.13%
,AIV,Apartment Investment and Management Co,37.48,,51.57,-27.32%
,FLS,Flowserve Corp,28.24,,49.5,-42.95%
,RCL,Royal Caribbean Cruises Ltd,70.94,,113.93,-37.73%
,TAP,Molson Coors Beverage Co Class B,35.01,,57.55,-39.17%
,CVX,Chevron Corporation,77.29,,124.12,-37.73%
,ALK,"Alaska Air Group, Inc.",41.51,,64.66,-35.80%
,LNC,Lincoln National Corporation,35.34,,61.25,-42.30%
,CMA,Comerica Incorporated,41,,66.5,-38.35%
,ESS,Essex Property Trust Inc,222.39,,324.3,-31.42%
,HIG,Hartford Financial Services Group Inc,38.89,,60.03,-35.22%
,XRX,Xerox Holdings Corp,19.23,,31.06,-38.09%
,CXO,Concho Resources Inc,47,,76.15,-38.28%
,BXP,"Boston Properties, Inc.",85.91,,132.03,-34.93%
,WELL,Welltower Inc,60.12,,86.93,-30.84%
,EQR,Equity Residential,56.93,,85.05,-33.06%
,KMI,Kinder Morgan Inc,13.06,,20.67,-36.82%
,COP,ConocoPhillips,33.52,,62.53,-46.39%
,FE,FirstEnergy Corp.,29.66,,47.56,-37.64%
,BKR,Baker Hughes Co,14.63,,23.81,-38.56%
,MPC,Marathon Petroleum Corp,32.02,,52.41,-38.90%
,KIM,Kimco Realty Corp,12.37,,20.01,-38.18%
,VLO,Valero Energy Corporation,47.51,,82.39,-42.34%
,DXC,DXC Technology Co,20.19,,33.25,-39.28%
,REG,Regency Centers Corp,40.04,,68.23,-41.32%
,VTR,"Ventas, Inc.",45.48,,70.86,-35.82%
,FRT,Federal Realty Investment Trust,80.52,,134.62,-40.19%
,SLB,Schlumberger NV,18.03,,39.31,-54.13%
,SLG,SL Green Realty Corp,47.57,,81.98,-41.97%
,APA,Apache Corporation,11.93,,28.45,-58.07%
,DAL,"Delta Air Lines, Inc.",32.82,,59.07,-44.44%
,VNO,Vornado Realty Trust,35.28,,63.91,-44.80%
,NOV,"National-Oilwell Varco, Inc.",11.3,,23.39,-51.69%
,AIG,American International Group Inc,29.4,,56.32,-47.80%
,XOM,Exxon Mobil Corporation,36.66,,73.73,-50.28%
,EOG,EOG Resources Inc,39.17,,85.64,-54.26%
,WFC,Wells Fargo & Co,24.81,,48.98,-49.35%
,HFC,HollyFrontier Corp,21.71,,53.78,-59.63%
,KSS,Kohl's Corporation,23.37,,53.13,-56.01%
,BA,Boeing Co,165.35,,378.85,-56.35%
,SPG,Simon Property Group Inc,67.8,,154.39,-56.09%
,DVN,Devon Energy Corp,9.12,,28.12,-67.57%
,CCL,Carnival Corp,17.85,,48.92,-63.51%
,COTY,Coty Inc,3.39,,10.85,-68.76%
,MRO,Marathon Oil Corporation,4.4,,14.17,-68.95%
,OKE,"ONEOK, Inc.",27.3,,75.83,-64.00%
,NCLH,Norwegian Cruise Line Holdings Ltd,17.79,,53.34,-66.65%
,FANG,Diamondback Energy Inc,31.06,,105.04,-70.43%
,FTI,TechnipFMC PLC,6.75,,25.76,-73.80%
,OXY,Occidental Petroleum Corporation,10.17,,47.8,-78.72%
,,,,,,
,,,,,,
9/14/2019,,,,,,
