,VRSN,"Verisign, Inc.",202,,#N/A,#N/A
,REGN,Regeneron Pharmaceuticals Inc,564.2,,#N/A,#N/A
,AVY,Avery Dennison Corp,121.81,,#N/A,#N/A
,BK,Bank of New York Mellon Corp,35.96,,#N/A,#N/A
,AMT,American Tower Corp,253.9,,#N/A,#N/A
,CL,Colgate-Palmolive Company,77.15,,#N/A,#N/A
,PNC,PNC Financial Services Group Inc,114.18,,#N/A,#N/A
,HON,Honeywell International Inc.,168.47,,#N/A,#N/A
,UAA,Under Armour Inc Class A,11.72,,#N/A,#N/A
,INCY,Incyte Corporation,93.15,,#N/A,#N/A
,TDY,Teledyne Technologies Incorporated,321.74,,#N/A,#N/A
,TYL,"Tyler Technologies, Inc.",330.05,,#N/A,#N/A
,DVA,Davita Inc,87.79,,#N/A,#N/A
,BRK.B,Berkshire Hathaway Inc. Class B,219.94,,#N/A,#N/A
,IBM,IBM Common Stock,122.09,,#N/A,#N/A
,ECL,Ecolab Inc.,204.89,,#N/A,#N/A
,CLX,Clorox Co,217.46,,#N/A,#N/A
,MLM,"Martin Marietta Materials, Inc.",216.48,,#N/A,#N/A
,IVZ,Invesco Ltd.,10.68,,#N/A,#N/A
,CBRE,CBRE Group Inc,48.78,,#N/A,#N/A
,AIG,American International Group Inc,29.4,,#N/A,#N/A
,ROST,"Ross Stores, Inc.",93.77,,#N/A,#N/A
,CCL,Carnival Corp,17.85,,#N/A,#N/A
,FOX,Fox Corp Class B,28.7,,#N/A,#N/A
,IRM,Iron Mountain Inc,28.96,,#N/A,#N/A
,MRK,"Merck & Co., Inc.",84.16,,#N/A,#N/A
,ABBV,AbbVie Inc,90.49,,#N/A,#N/A
,LW,Lamb Weston Holdings Inc,65.61,,#N/A,#N/A
,AXP,American Express Company,107.27,,#N/A,#N/A
,BKR,Baker Hughes Co,14.63,,#N/A,#N/A
,PEP,"PepsiCo, Inc.",136.67,,#N/A,#N/A
,NOC,Northrop Grumman Corporation,338.45,,#N/A,#N/A
,COST,Costco Wholesale Corporation,342.92,,#N/A,#N/A
,CTXS,"Citrix Systems, Inc.",135.4,,#N/A,#N/A
,PFE,Pfizer Inc.,37.01,,#N/A,#N/A
,IFF,International Flavors & Fragrances Inc,122.98,,#N/A,#N/A
,RHI,Robert Half International Inc.,53.5,,#N/A,#N/A
,CB,Chubb Ltd,120.88,,#N/A,#N/A
,LHX,L3Harris Technologies Inc,181.63,,#N/A,#N/A
,GPN,Global Payments Inc,170.19,,#N/A,#N/A
,UA,Under Armour Inc Class C,10.3,,#N/A,#N/A
,AWK,American Water Works Company Inc,142.88,,#N/A,#N/A
,SBAC,SBA Communications Corporation,309.69,,#N/A,#N/A
,ZION,Zions Bancorporation NA,32.27,,#N/A,#N/A
,FTI,TechnipFMC PLC,6.75,,#N/A,#N/A
,DVN,Devon Energy Corp,9.12,,#N/A,#N/A
,CSCO,"Cisco Systems, Inc.",40.37,,#N/A,#N/A
,PSX,Phillips 66,58.37,,#N/A,#N/A
,AON,Aon PLC,201.96,,#N/A,#N/A
,XEL,Xcel Energy Inc,69.54,,#N/A,#N/A
,PSA,Public Storage,224.74,,#N/A,#N/A
,J,Jacobs Engineering Group Inc,94.03,,#N/A,#N/A
,EXC,Exelon Corporation,36.26,,#N/A,#N/A
,O,Realty Income Corp,65.5,,#N/A,#N/A
,VZ,Verizon Communications Inc.,60.32,,#N/A,#N/A
,WAT,Waters Corporation,205.28,,#N/A,#N/A
,CERN,Cerner Corporation,71.94,,#N/A,#N/A
,FOXA,Fox Corp Class A,28.66,,#N/A,#N/A
,HRL,Hormel Foods Corp,50.25,,#N/A,#N/A
,ABC,AmerisourceBergen Corp.,94.6,,#N/A,#N/A
,CCI,Crown Castle International Corp,160.16,,#N/A,#N/A
,PM,Philip Morris International Inc.,81.94,,#N/A,#N/A
,PPL,PPL Corp,27.92,,#N/A,#N/A
,JNJ,Johnson & Johnson,148.35,,#N/A,#N/A
,AEE,Ameren Corp,76.98,,#N/A,#N/A
,BAX,Baxter International Inc,83.19,,#N/A,#N/A
,D,Dominion Energy Inc,80.73,,#N/A,#N/A
,HST,Host Hotels and Resorts Inc,11.92,,#N/A,#N/A
,HSY,Hershey Co,144.5,,#N/A,#N/A
,BMY,Bristol-Myers Squibb Co,59.7,,#N/A,#N/A
,HIG,Hartford Financial Services Group Inc,38.89,,#N/A,#N/A
,SCHW,Charles Schwab Corporation Common Stock,35.73,,#N/A,#N/A
,ANTM,Anthem Inc,265.6,,#N/A,#N/A
,MAR,Marriott International Inc,104.68,,#N/A,#N/A
,HBAN,Huntington Bancshares Incorporated,10.12,,#N/A,#N/A
,GD,General Dynamics Corporation,147.47,,#N/A,#N/A
,LLY,Eli Lilly And Co,149,,#N/A,#N/A
,JPM,JPMorgan Chase & Co.,102.47,,#N/A,#N/A
,MO,Altria Group Inc,43,,#N/A,#N/A
,IPG,Interpublic Group of Companies Inc,18.16,,#N/A,#N/A
,BEN,"Franklin Resources, Inc.",20.37,,#N/A,#N/A
,STX,Seagate Technology PLC,47.65,,#N/A,#N/A
,DLR,"Digital Realty Trust, Inc.",144.28,,#N/A,#N/A
,MHK,"Mohawk Industries, Inc.",100.46,,#N/A,#N/A
,WM,"Waste Management, Inc.",116.36,,#N/A,#N/A
,CXO,Concho Resources Inc,47,,#N/A,#N/A
,RE,Everest Re Group Ltd,209.7,,#N/A,#N/A
,KO,Coca-Cola Co,50.71,,#N/A,#N/A
,USB,U.S. Bancorp,37.87,,#N/A,#N/A
,CI,Cigna Corp,171.85,,#N/A,#N/A
,WDC,Western Digital Corp,38.94,,#N/A,#N/A
,LDOS,Leidos Holdings Inc,88.34,,#N/A,#N/A
,MRO,Marathon Oil Corporation,4.4,,#N/A,#N/A
,CVX,Chevron Corporation,77.29,,#N/A,#N/A
,VLO,Valero Energy Corporation,47.51,,#N/A,#N/A
,DISCA,DISCOVERY COMMUNICATIONS INC. Common Stock,23.77,,#N/A,#N/A
,HPE,Hewlett Packard Enterprise Co,9.37,,#N/A,#N/A
,RJF,"Raymond James Financial, Inc.",75.98,,#N/A,#N/A
,KR,Kroger Co,32.84,,#N/A,#N/A
,INTC,Intel Corporation,49.41,,#N/A,#N/A
,MAA,Mid-America Apartment Communities Inc,119.65,,#N/A,#N/A
,ALL,Allstate Corp,94.95,,#N/A,#N/A
,KMB,Kimberly Clark Corp,148.5,,#N/A,#N/A
,KEYS,Keysight Technologies Inc,94.23,,#N/A,#N/A
,NTAP,NetApp Inc.,45.38,,#N/A,#N/A
,ETR,Entergy Corporation,96.72,,#N/A,#N/A
,KIM,Kimco Realty Corp,12.37,,#N/A,#N/A
,CME,CME Group Inc,166.08,,#N/A,#N/A
,CVS,CVS Health Corp,57.97,,#N/A,#N/A
,EIX,Edison International,51.65,,#N/A,#N/A
,GIS,"General Mills, Inc.",58.76,,#N/A,#N/A
,FLT,"FleetCor Technologies, Inc.",235.04,,#N/A,#N/A
,DISCK,Discovery Inc Series C,21.59,,#N/A,#N/A
,CAH,Cardinal Health Inc,47.05,,#N/A,#N/A
,LNT,Alliant Energy Corporation,52.33,,#N/A,#N/A
,ADP,Automatic Data Processing Inc,136.57,,#N/A,#N/A
,CTL,Centurylink Inc,10.87,,#N/A,#N/A
,SO,Southern Co,52.86,,#N/A,#N/A
,DUK,Duke Energy Corp,84.38,,#N/A,#N/A
,KSS,Kohl's Corporation,23.37,,#N/A,#N/A
,FISV,Fiserv Inc,97.17,,#N/A,#N/A
,CBOE,Cboe Global Markets Inc,89.94,,#N/A,#N/A
,XOM,Exxon Mobil Corporation,36.66,,#N/A,#N/A
,CMS,CMS Energy Corporation,61.42,,#N/A,#N/A
,FLIR,"FLIR Systems, Inc.",35.08,,#N/A,#N/A
